Date,Open,High,Low,Close,Volume,Time,Prev Close,Prev Open,PrevOPDiff,Prev High,Prev Low,Prev Volume
2020-01-14,189.0,196.74,188.41,194.83,2897447,62,187.83,184.0,-3.8300000000000125,188.56,183.21,782985.0
2020-01-15,195.6,199.2,194.77,197.08,1712570,63,194.83,189.0,-5.8300000000000125,196.74,188.41,2897447.0
2020-01-16,196.96,201.67,196.95,200.73,1521414,64,197.08,195.6,-1.4800000000000182,199.2,194.77,1712570.0
2020-01-17,202.0,205.0,202.0,204.37,1099347,65,200.73,196.96,-3.769999999999982,201.67,196.95,1521414.0
2020-01-20,205.44,205.64,197.61,198.67,887648,66,204.37,202.0,-2.3700000000000045,205.0,202.0,1099347.0
2020-01-21,198.48,198.88,195.6,196.55,576489,67,198.67,205.44,6.77000000000001,205.64,197.61,887648.0
2020-01-22,198.0,201.2,197.4,199.37,594103,68,196.55,198.48,1.9299999999999784,198.88,195.6,576489.0
2020-01-23,199.72,200.15,197.8,199.1,326740,69,199.37,198.0,-1.3700000000000045,201.2,197.4,594103.0
2020-01-24,200.0,202.52,198.42,200.54,486570,70,199.1,199.72,0.6200000000000045,200.15,197.8,326740.0
2020-01-27,200.38,203.49,199.0,201.52,552128,71,200.54,200.0,-0.539999999999992,202.52,198.42,486570.0
2020-01-28,202.72,211.98,202.03,209.74,1302893,72,201.52,200.38,-1.1400000000000148,203.49,199.0,552128.0
2020-01-29,214.5,225.98,212.7,223.28,2878180,73,209.74,202.72,-7.02000000000001,211.98,202.03,1302893.0
2020-01-30,226.56,232.8,223.21,227.43,3814613,74,223.28,214.5,-8.780000000000001,225.98,212.7,2878180.0
2020-01-31,230.42,247.0,229.21,242.06,3326290,75,227.43,226.56,-0.8700000000000045,232.8,223.21,3814613.0
2020-02-01,248.2,266.6,233.64,238.79,11556397,76,242.06,230.42,-11.640000000000015,247.0,229.21,3326290.0
2020-02-03,238.87,252.6,237.21,250.17,2852658,77,238.79,248.2,9.409999999999997,266.6,233.64,11556397.0
2020-02-04,258.0,287.6,257.2,282.53,6594725,78,250.17,238.87,-11.299999999999983,252.6,237.21,2852658.0
2020-02-05,291.4,309.56,288.2,301.71,10960302,79,282.53,258.0,-24.529999999999973,287.6,257.2,6594725.0
2020-02-06,306.4,312.6,294.4,300.86,5593623,80,301.71,291.4,-10.310000000000002,309.56,288.2,10960302.0
2020-02-07,300.0,305.6,296.4,302.7,2379411,81,300.86,306.4,5.539999999999964,312.6,294.4,5593623.0
2020-02-10,304.78,307.6,293.2,296.04,2990816,82,302.7,300.0,-2.6999999999999886,305.6,296.4,2379411.0
2020-02-11,299.04,301.0,275.72,281.6,2889010,83,296.04,304.78,8.739999999999952,307.6,293.2,2990816.0
2020-02-12,279.0,290.0,270.0,283.05,5342502,84,281.6,299.04,17.439999999999998,301.0,275.72,2889010.0
2020-02-13,316.7,321.96,303.07,316.07,11381387,85,283.05,279.0,-4.050000000000011,290.0,270.0,5342502.0
2020-02-14,319.8,320.78,309.72,311.48,3329548,86,316.07,316.7,0.6299999999999955,321.96,303.07,11381387.0
2020-02-17,312.98,313.0,302.0,303.73,1568959,87,311.48,319.8,8.319999999999993,320.78,309.72,3329548.0
2020-02-18,303.0,329.6,297.0,327.72,7586511,88,303.73,312.98,9.25,313.0,302.0,1568959.0
2020-02-19,333.26,374.54,331.68,366.38,13312044,89,327.72,303.0,-24.720000000000027,329.6,297.0,7586511.0
2020-02-20,374.0,395.4,372.41,386.01,12052002,90,366.38,333.26,-33.120000000000005,374.54,331.68,13312044.0
2020-02-24,380.0,397.98,362.4,384.7,9857426,91,386.01,374.0,-12.009999999999991,395.4,372.41,12052002.0
2020-02-25,384.66,398.8,383.4,390.39,5764224,92,384.7,380.0,-4.699999999999989,397.98,362.4,9857426.0
2020-02-26,391.8,396.74,388.0,390.33,3688725,93,390.39,384.66,-5.729999999999961,398.8,383.4,5764224.0
2020-02-27,393.4,394.0,377.76,381.88,3475379,94,390.33,391.8,1.4700000000000273,396.74,388.0,3688725.0
2020-02-28,368.4,373.18,346.26,348.76,5090258,95,381.88,393.4,11.519999999999982,394.0,377.76,3475379.0
2020-03-02,362.0,374.74,327.29,344.65,4904409,96,348.76,368.4,19.639999999999986,373.18,346.26,5090258.0
2020-03-03,354.0,361.8,337.31,347.86,4315203,97,344.65,362.0,17.350000000000023,374.74,327.29,4904409.0
2020-03-04,350.4,353.0,313.08,313.08,4406093,98,347.86,354.0,6.139999999999986,361.8,337.31,4315203.0
2020-03-05,301.4,304.99,282.22,286.17,7607334,99,313.08,350.4,37.31999999999999,353.0,313.08,4406093.0
2020-03-06,271.87,271.87,271.87,271.87,232008,100,286.17,301.4,15.229999999999961,304.99,282.22,7607334.0
2020-03-09,258.28,258.28,258.28,258.28,135085,101,271.87,271.87,0.0,271.87,271.87,232008.0
2020-03-11,245.37,271.19,245.37,257.07,4083929,102,258.28,258.28,0.0,258.28,258.28,135085.0
2020-03-12,244.22,244.22,244.22,244.22,135614,103,257.07,245.37,-11.699999999999989,271.19,245.37,4083929.0
2020-03-13,232.01,253.76,232.01,245.55,3184135,104,244.22,244.22,0.0,244.22,244.22,135614.0
2020-03-16,236.22,239.6,233.28,233.28,1345706,105,245.55,232.01,-13.54000000000002,253.76,232.01,3184135.0
2020-03-17,230.4,235.76,221.62,221.62,1798036,106,233.28,236.22,2.9399999999999977,239.6,233.28,1345706.0
2020-03-18,215.32,217.59,210.54,210.54,411932,107,221.62,230.4,8.780000000000001,235.76,221.62,1798036.0
2020-03-19,200.02,206.6,200.02,200.02,671844,108,210.54,215.32,4.780000000000001,217.59,210.54,411932.0
2020-03-20,194.05,201.0,190.02,190.2,3068377,109,200.02,200.02,0.0,206.6,200.02,671844.0
2020-03-23,180.69,180.69,180.69,180.69,166278,110,190.2,194.05,3.8500000000000227,201.0,190.02,3068377.0
2020-03-24,172.2,175.59,171.66,171.66,269345,111,180.69,180.69,0.0,180.69,180.69,166278.0
2020-03-25,164.05,165.0,163.08,163.08,295503,112,171.66,172.2,0.539999999999992,175.59,171.66,269345.0
2020-03-26,154.93,171.23,154.93,171.23,1053226,113,163.08,164.05,0.9699999999999989,165.0,163.08,295503.0
2020-03-27,179.79,179.79,179.79,179.79,159470,114,171.23,154.93,-16.299999999999983,171.23,154.93,1053226.0
2020-03-30,177.98,188.77,171.63,187.16,1825236,115,179.79,179.79,0.0,179.79,179.79,159470.0
2020-03-31,196.51,196.51,196.51,196.51,64614,116,187.16,177.98,-9.180000000000007,188.77,171.63,1825236.0
2020-04-01,206.33,206.33,206.33,206.33,56186,117,196.51,196.51,0.0,196.51,196.51,64614.0
2020-04-03,216.64,216.64,216.64,216.64,224922,118,206.33,206.33,0.0,206.33,206.33,56186.0
2020-04-07,222.0,227.47,219.8,227.47,595441,119,216.64,216.64,0.0,216.64,216.64,224922.0
2020-04-08,238.84,238.84,238.84,238.84,96331,120,227.47,222.0,-5.469999999999999,227.47,219.8,595441.0
2020-04-09,250.78,250.78,250.78,250.78,102764,121,238.84,238.84,0.0,238.84,238.84,96331.0
2020-04-13,251.8,263.31,240.02,258.16,3734630,122,250.78,250.78,0.0,250.78,250.78,102764.0
2020-04-15,245.26,257.76,245.26,246.11,1503122,123,258.16,251.8,-6.360000000000014,263.31,240.02,3734630.0
2020-04-16,244.8,258.41,238.0,258.41,1328033,124,246.11,245.26,-0.8500000000000227,257.76,245.26,1503122.0
2020-04-17,271.33,271.33,261.73,271.33,1950259,125,258.41,244.8,-13.610000000000014,258.41,238.0,1328033.0
2020-04-20,281.4,284.89,274.0,284.89,1180896,126,271.33,271.33,0.0,271.33,261.73,1950259.0
2020-04-21,282.0,297.0,276.0,292.42,2588589,127,284.89,281.4,-3.490000000000009,284.89,274.0,1180896.0
2020-04-22,296.0,301.8,280.22,286.89,2024664,128,292.42,282.0,-10.420000000000016,297.0,276.0,2588589.0
2020-04-23,288.0,289.79,273.11,274.27,1486466,129,286.89,296.0,9.110000000000014,301.8,280.22,2024664.0
2020-04-24,266.0,269.55,260.56,260.56,911686,130,274.27,288.0,13.730000000000018,289.79,273.11,1486466.0
2020-04-27,252.4,265.98,248.17,253.53,1469187,131,260.56,266.0,5.439999999999998,269.55,260.56,911686.0
2020-04-28,256.0,266.2,247.0,265.68,2002025,132,253.53,252.4,-1.1299999999999955,265.98,248.17,1469187.0
2020-04-29,272.8,272.8,261.11,263.8,1254301,133,265.68,256.0,-9.680000000000007,266.2,247.0,2002025.0
2020-04-30,268.0,268.99,263.0,264.87,799185,134,263.8,272.8,9.0,272.8,261.11,1254301.0
2020-05-04,254.02,260.8,254.02,256.47,765849,135,264.87,268.0,3.1299999999999955,268.99,263.0,799185.0
2020-05-05,261.0,261.96,252.0,252.4,656951,136,256.47,254.02,-2.450000000000017,260.8,254.02,765849.0
2020-05-06,252.8,253.78,240.45,243.24,920936,137,252.4,261.0,8.599999999999994,261.96,252.0,656951.0
2020-05-07,243.88,249.79,238.0,242.91,1023481,138,243.24,252.8,9.560000000000002,253.78,240.45,920936.0
2020-05-08,246.0,255.05,244.4,248.3,1868132,139,242.91,243.88,0.9699999999999989,249.79,238.0,1023481.0
2020-05-11,260.71,260.71,260.71,260.71,129360,140,248.3,246.0,-2.3000000000000114,255.05,244.4,1868132.0
2020-05-12,273.74,273.74,273.74,273.74,172092,141,260.71,260.71,0.0,260.71,260.71,129360.0
2020-05-13,287.42,287.42,275.2,287.42,2268041,142,273.74,273.74,0.0,273.74,273.74,172092.0
2020-05-14,293.99,295.0,276.53,277.84,3802256,143,287.42,287.42,0.0,287.42,275.2,2268041.0
2020-05-15,268.4,275.48,265.13,266.02,1285331,144,277.84,293.99,16.150000000000034,295.0,276.53,3802256.0
2020-05-18,262.1,262.99,252.72,252.72,862751,145,266.02,268.4,2.3799999999999955,275.48,265.13,1285331.0
2020-05-19,253.0,261.99,249.13,253.98,1208900,146,252.72,262.1,9.380000000000024,262.99,252.72,862751.0
2020-05-20,266.67,266.67,266.67,266.67,518570,147,253.98,253.0,-0.9799999999999898,261.99,249.13,1208900.0
2020-05-21,280.0,280.0,280.0,280.0,186571,148,266.67,266.67,0.0,266.67,266.67,518570.0
2020-05-22,289.8,292.0,280.0,284.54,2602909,149,280.0,280.0,0.0,280.0,280.0,186571.0
2020-05-26,289.8,289.8,274.6,275.55,1167876,150,284.54,289.8,5.259999999999991,292.0,280.0,2602909.0
2020-05-27,269.4,282.98,266.2,278.35,1205961,151,275.55,289.8,14.25,289.8,274.6,1167876.0
2020-05-28,277.8,280.8,272.4,276.26,720618,152,278.35,269.4,-8.950000000000045,282.98,266.2,1205961.0
2020-05-29,276.0,284.4,273.27,282.07,1242472,153,276.26,277.8,1.5400000000000205,280.8,272.4,720618.0
2020-06-01,290.0,290.0,282.28,283.15,951508,154,282.07,276.0,-6.069999999999993,284.4,273.27,1242472.0
2020-06-02,284.4,285.0,280.4,281.97,636146,155,283.15,290.0,6.850000000000023,290.0,282.28,951508.0
2020-06-03,283.0,284.33,277.8,278.51,831499,156,281.97,284.4,2.42999999999995,285.0,280.4,636146.0
2020-06-04,279.5,287.98,276.32,286.29,1851685,157,278.51,283.0,4.490000000000009,284.33,277.8,831499.0
2020-06-05,291.78,297.5,287.2,291.24,2726540,158,286.29,279.5,-6.7900000000000205,287.98,276.32,1851685.0
2020-06-08,294.0,319.0,291.77,306.43,4335458,159,291.24,291.78,0.5399999999999636,297.5,287.2,2726540.0
2020-06-09,309.2,314.0,294.4,298.68,1600239,160,306.43,294.0,-12.430000000000007,319.0,291.77,4335458.0
2020-06-10,299.2,301.37,287.4,290.91,1120128,161,298.68,309.2,10.519999999999982,314.0,294.4,1600239.0
2020-06-11,290.9,295.59,285.11,286.67,859510,162,290.91,299.2,8.289999999999964,301.37,287.4,1120128.0
2020-06-12,268.2,288.8,268.2,285.05,1540126,163,286.67,290.9,4.229999999999961,295.59,285.11,859510.0
2020-06-15,285.0,289.8,282.13,284.65,733722,164,285.05,268.2,-16.850000000000023,288.8,268.2,1540126.0
2020-06-16,289.0,290.55,276.16,282.21,891268,165,284.65,285.0,0.35000000000002274,289.8,282.13,733722.0
2020-06-17,278.0,283.56,277.21,279.02,510679,166,282.21,289.0,6.7900000000000205,290.55,276.16,891268.0
2020-06-18,280.0,285.54,278.27,281.92,649132,167,279.02,278.0,-1.0199999999999818,283.56,277.21,510679.0
2020-06-19,284.0,289.2,283.0,284.79,1500063,168,281.92,280.0,-1.920000000000016,285.54,278.27,649132.0
2020-06-22,286.0,288.4,282.42,283.28,769590,169,284.79,284.0,-0.7900000000000205,289.2,283.0,1500063.0
2020-06-23,285.2,299.5,283.6,290.16,2551183,170,283.28,286.0,2.7200000000000273,288.4,282.42,769590.0
2020-06-24,292.39,295.8,283.46,284.2,1125681,171,290.16,285.2,-4.960000000000036,299.5,283.6,2551183.0
2020-06-25,282.0,285.99,278.4,282.47,689248,172,284.2,292.39,8.189999999999998,295.8,283.46,1125681.0
2020-06-26,269.8,280.8,268.0,276.45,1727846,173,282.47,282.0,-0.4700000000000273,285.99,278.4,689248.0
2020-06-29,274.0,274.0,270.01,271.17,716802,174,276.45,269.8,-6.649999999999977,280.8,268.0,1727846.0
2020-06-30,274.0,276.99,271.22,271.73,548385,175,271.17,274.0,2.829999999999984,274.0,270.01,716802.0
2020-07-01,272.73,275.4,271.2,272.61,382997,176,271.73,274.0,2.269999999999982,276.99,271.22,548385.0
2020-07-02,288.0,293.56,279.06,282.47,2158418,177,272.61,272.73,0.12000000000000455,275.4,271.2,382997.0
2020-07-03,283.0,285.0,279.6,281.02,599488,178,282.47,288.0,5.529999999999973,293.56,279.06,2158418.0
2020-07-06,281.1,283.1,278.8,280.15,614933,179,281.02,283.0,1.9800000000000182,285.0,279.6,599488.0
2020-07-07,282.0,282.2,278.01,279.48,480214,180,280.15,281.1,0.9500000000000455,283.1,278.8,614933.0
2020-07-08,279.4,282.67,276.92,278.02,472306,181,279.48,282.0,2.519999999999982,282.2,278.01,480214.0
2020-07-09,279.2,280.0,276.23,277.01,352999,182,278.02,279.4,1.3799999999999955,282.67,276.92,472306.0
2020-07-10,275.0,288.8,272.0,280.19,1832270,183,277.01,279.2,2.1899999999999977,280.0,276.23,352999.0
2020-07-13,288.8,288.8,277.27,279.47,1325294,184,280.19,275.0,-5.189999999999998,288.8,272.0,1832270.0
2020-07-14,277.4,277.4,271.11,272.43,755567,185,279.47,288.8,9.329999999999984,288.8,277.27,1325294.0
2020-07-15,273.03,275.8,270.0,270.39,554120,186,272.43,277.4,4.96999999999997,277.4,271.11,755567.0
2020-07-16,271.0,275.8,267.0,272.84,528436,187,270.39,273.03,2.6399999999999864,275.8,270.0,554120.0
2020-07-17,274.8,280.0,273.34,274.19,807945,188,272.84,271.0,-1.839999999999975,275.8,267.0,528436.0
2020-07-20,276.0,277.8,274.2,275.29,505497,189,274.19,274.8,0.6100000000000136,280.0,273.34,807945.0
2020-07-21,276.3,282.44,275.29,278.04,1155149,190,275.29,276.0,0.7099999999999795,277.8,274.2,505497.0
2020-07-22,279.0,279.74,274.0,274.59,458144,191,278.04,276.3,-1.740000000000009,282.44,275.29,1155149.0
2020-07-23,274.62,277.2,273.01,274.3,419217,192,274.59,279.0,4.410000000000025,279.74,274.0,458144.0
2020-07-24,273.02,274.4,271.2,271.57,376199,193,274.3,274.62,0.3199999999999932,277.2,273.01,419217.0
2020-07-27,271.6,272.21,268.41,268.97,320916,194,271.57,273.02,1.4499999999999886,274.4,271.2,376199.0
2020-07-28,269.0,270.8,268.0,269.11,256364,195,268.97,271.6,2.6299999999999955,272.21,268.41,320916.0
2020-07-29,269.0,273.8,268.61,270.55,385496,196,269.11,269.0,-0.11000000000001364,270.8,268.0,256364.0
2020-07-30,270.2,271.99,268.0,268.14,261621,197,270.55,269.0,-1.5500000000000114,273.8,268.61,385496.0
2020-07-31,269.16,269.34,266.43,267.17,214884,198,268.14,270.2,2.0600000000000023,271.99,268.0,261621.0
2020-08-03,267.4,272.4,266.84,267.94,293417,199,267.17,269.16,1.990000000000009,269.34,266.43,214884.0
2020-08-04,267.2,269.58,267.04,267.96,226477,200,267.94,267.4,-0.5400000000000205,272.4,266.84,293417.0
2020-08-05,269.0,269.4,267.0,267.39,221229,201,267.96,267.2,-0.7599999999999909,269.58,267.04,226477.0
2020-08-06,267.5,269.41,266.04,266.91,300335,202,267.39,269.0,1.6100000000000136,269.4,267.0,221229.0
2020-08-07,267.0,267.8,266.0,266.27,270307,203,266.91,267.5,0.589999999999975,269.41,266.04,300335.0
2020-08-10,266.4,267.4,264.09,264.75,307775,204,266.27,267.0,0.7300000000000182,267.8,266.0,270307.0
2020-08-11,264.8,276.86,263.01,274.41,1109433,205,264.75,266.4,1.6499999999999773,267.4,264.09,307775.0
2020-08-12,270.0,282.8,270.0,277.36,1764191,206,274.41,264.8,-9.610000000000014,276.86,263.01,1109433.0
2020-08-13,279.6,282.38,275.02,276.82,688942,207,277.36,270.0,-7.360000000000014,282.8,270.0,1764191.0
2020-08-14,277.01,281.9,270.01,273.72,986495,208,276.82,279.6,2.7800000000000296,282.38,275.02,688942.0
2020-08-17,275.6,280.72,272.06,276.71,870687,209,273.72,277.01,3.2899999999999636,281.9,270.01,986495.0
2020-08-18,276.0,277.98,275.0,275.53,342010,210,276.71,275.6,-1.1099999999999568,280.72,272.06,870687.0
2020-08-19,277.2,280.4,267.6,272.36,1279857,211,275.53,276.0,0.4700000000000273,277.98,275.0,342010.0
2020-08-20,269.0,271.49,266.45,269.41,610627,212,272.36,277.2,4.839999999999975,280.4,267.6,1279857.0
2020-08-21,270.02,271.78,267.1,268.36,427626,213,269.41,269.0,-0.410000000000025,271.49,266.45,610627.0
2020-08-24,268.4,270.0,267.06,267.62,349571,214,268.36,270.02,1.6599999999999682,271.78,267.1,427626.0
2020-08-25,269.6,271.13,268.0,268.35,364439,215,267.62,268.4,0.7799999999999727,270.0,267.06,349571.0
2020-08-26,269.01,277.44,268.44,273.86,1102150,216,268.35,269.6,1.25,271.13,268.0,364439.0
2020-08-27,274.9,276.8,273.0,273.5,330141,217,273.86,269.01,-4.850000000000023,277.44,268.44,1102150.0
2020-08-28,273.2,275.96,272.51,273.3,323813,218,273.5,274.9,1.3999999999999773,276.8,273.0,330141.0
2020-08-31,279.8,279.8,267.2,268.85,582689,219,273.3,273.2,-0.10000000000002274,275.96,272.51,323813.0
2020-09-01,267.2,273.0,267.2,270.3,334563,220,268.85,279.8,10.949999999999989,279.8,267.2,582689.0
2020-09-02,272.6,273.98,270.62,271.95,246512,221,270.3,267.2,-3.1000000000000227,273.0,267.2,334563.0
2020-09-03,273.2,277.6,272.24,273.74,499625,222,271.95,272.6,0.6500000000000341,273.98,270.62,246512.0
2020-09-04,269.6,273.8,269.6,273.04,318122,223,273.74,273.2,-0.5400000000000205,277.6,272.24,499625.0
2020-09-07,278.0,290.33,273.2,282.97,3210807,224,273.04,269.6,-3.4399999999999977,273.8,269.6,318122.0
2020-09-08,284.2,291.98,270.0,275.89,3200805,225,282.97,278.0,-4.970000000000027,290.33,273.2,3210807.0
2020-09-09,270.0,271.74,264.23,269.78,1900528,226,275.89,284.2,8.310000000000002,291.98,270.0,3200805.0
2020-09-10,272.0,276.79,270.03,274.17,668786,227,269.78,270.0,0.22000000000002728,271.74,264.23,1900528.0
2020-09-11,273.9,275.2,270.2,274.11,445384,228,274.17,272.0,-2.170000000000016,276.79,270.03,668786.0
2020-09-14,272.0,277.6,270.0,273.57,861596,229,274.11,273.9,-0.21000000000003638,275.2,270.2,445384.0
2020-09-15,275.0,277.6,272.23,273.96,298472,230,273.57,272.0,-1.5699999999999932,277.6,270.0,861596.0
2020-09-16,275.2,275.4,272.8,273.48,232143,231,273.96,275.0,1.0400000000000205,277.6,272.23,298472.0
2020-09-17,272.2,274.82,271.8,274.14,330915,232,273.48,275.2,1.7199999999999704,275.4,272.8,232143.0
2020-09-18,275.2,284.0,274.14,281.07,753209,233,274.14,272.2,-1.9399999999999977,274.82,271.8,330915.0
2020-09-21,285.0,286.0,276.0,279.47,947382,234,281.07,275.2,-5.8700000000000045,284.0,274.14,753209.0
2020-09-22,278.0,278.0,266.02,271.14,569167,235,279.47,285.0,5.529999999999973,286.0,276.0,947382.0
2020-09-23,273.0,276.0,270.65,274.57,274748,236,271.14,278.0,6.860000000000014,278.0,266.02,569167.0
2020-09-24,270.57,273.2,266.4,267.77,399473,237,274.57,273.0,-1.5699999999999932,276.0,270.65,274748.0
