Date,Open,High,Low,Close,Volume
15/04/2014 15:30:00,228.47,229.3,224.47,227.3,4622474
16/04/2014 15:30:00,227.3,231.77,227.3,230.7,4357004
17/04/2014 15:30:00,231.47,235.83,229.33,235.5,5474177
21/04/2014 15:30:00,234.93,237.13,232.73,235.6,4417056
22/04/2014 15:30:00,235.27,236.03,232.7,233.83,3304165
23/04/2014 15:30:00,234.67,236.67,232.37,235.47,7548941
25/04/2014 15:30:00,235.8,237.33,228.33,228.97,4573557
28/04/2014 15:30:00,230.3,230.3,226.67,228,4857464
29/04/2014 15:30:00,227.33,228.6,225.67,226.87,4288868
30/04/2014 15:30:00,226.87,229.97,225.73,227.17,4303806
02/05/2014 15:30:00,227.4,228.33,226.67,226.83,2895562
05/05/2014 15:30:00,227,230.33,227,229.8,4373250
06/05/2014 15:30:00,230.67,234,230.2,231.97,4992019
07/05/2014 15:30:00,232,233.6,230.33,231.1,4691029
08/05/2014 15:30:00,231.33,231.9,227.07,228.1,5542843
09/05/2014 15:30:00,228.53,232.8,227.5,230.37,5270985
12/05/2014 15:30:00,230.23,240,230,239.43,7407664
13/05/2014 15:30:00,240,243.23,238.67,240.57,7361466
14/05/2014 15:30:00,240.87,246,240.87,243.77,6874921
15/05/2014 15:30:00,243.77,246.47,242.77,245.43,6374832
16/05/2014 15:30:00,246.53,258.33,235,237.97,25898026
19/05/2014 15:30:00,240,240.67,224.33,225.4,16155904
20/05/2014 15:30:00,228,236.67,223.03,227.23,6161017
21/05/2014 15:30:00,226.37,228.6,225.8,227.77,7106832
22/05/2014 15:30:00,228.67,231.67,226.9,230.53,7018001
23/05/2014 15:30:00,232.67,232.8,227.13,228.73,6656730
26/05/2014 15:30:00,230.53,231.87,226.77,229.77,8221422
27/05/2014 15:30:00,230,231.73,228.13,229.2,4565283
28/05/2014 15:30:00,229.33,229.47,227.07,228.57,4166923
29/05/2014 15:30:00,230,232,226.93,228.33,10209747
30/05/2014 15:30:00,229.87,229.87,224.1,227.83,7364585
02/06/2014 15:30:00,228,228.73,223.6,224.43,7241553
03/06/2014 15:30:00,222.2,223.67,220.67,222.27,7185339
04/06/2014 15:30:00,221.67,222.53,219.17,220.63,10049249
05/06/2014 15:30:00,220.7,223.93,217.33,222.5,14125139
06/06/2014 15:30:00,223.33,225.9,222.03,224.47,10286671
09/06/2014 15:30:00,225.73,227.23,223.53,225.3,8031826
10/06/2014 15:30:00,226,226.63,223.03,224.9,5656789
11/06/2014 15:30:00,226,226.47,220.33,222.2,11292614
12/06/2014 15:30:00,222.67,224.13,220.77,222.73,6544450
13/06/2014 15:30:00,224.57,224.57,221.23,221.73,5402951
16/06/2014 15:30:00,222.83,224.93,221.87,224.13,6515172
17/06/2014 15:30:00,223.97,225.43,222.9,224.03,3914930
18/06/2014 15:30:00,224.3,224.53,221.5,221.97,4407293
19/06/2014 15:30:00,223.23,224.6,222.13,224.17,5641759
20/06/2014 15:30:00,224.33,225.5,222.27,223.8,4487474
23/06/2014 15:30:00,223.33,223.33,208.33,209.97,21425864
24/06/2014 15:30:00,210,215.13,210,213.67,11604987
25/06/2014 15:30:00,212.73,213.13,210.33,210.7,8713838
26/06/2014 15:30:00,210,211.9,209,210.83,8768921
27/06/2014 15:30:00,211.33,213.97,210.73,213.17,7343796
30/06/2014 15:30:00,213.73,218.27,213.7,216.7,14324372
01/07/2014 15:30:00,218.4,218.4,216,216.8,9605245
02/07/2014 15:30:00,217.43,220.13,217,219.57,5973944
03/07/2014 15:30:00,219.67,221.77,219.2,220.9,6493870
04/07/2014 15:30:00,221.47,223.4,219.97,222.27,6874136
07/07/2014 15:30:00,222.27,224,219.8,223.2,10930630
08/07/2014 15:30:00,222.67,224.97,221,223.87,10145138
09/07/2014 15:30:00,224.33,228.67,223.8,227.67,16858132
10/07/2014 15:30:00,227.03,232.67,224.67,228.1,27237864
11/07/2014 15:30:00,230,233.67,228.67,230.6,9268069
14/07/2014 15:30:00,231.5,232.87,227.53,229.97,4437537
15/07/2014 15:30:00,230.33,231.97,227.6,228.23,3790052
16/07/2014 15:30:00,227.8,230.13,226.67,229.47,5519531
17/07/2014 15:30:00,228.73,230.67,228.4,229.5,3663523
18/07/2014 15:30:00,228.67,231.33,227.8,229.4,3916193
21/07/2014 15:30:00,230,233.33,229.4,233.23,5249391
22/07/2014 15:30:00,234,235.9,233.13,235.27,5231054
23/07/2014 15:30:00,235.67,236.67,232.77,235.77,5164384
24/07/2014 15:30:00,236,238.07,235,237.63,4030148
25/07/2014 15:30:00,238,239.47,234.93,238.2,5453933
28/07/2014 15:30:00,236.83,238.83,236.4,238.13,2886310
30/07/2014 15:30:00,240.27,243,238.6,239.5,7606328
31/07/2014 15:30:00,238.67,240,236,237.37,6586299
01/08/2014 15:30:00,237.33,238.63,232.1,233.03,6127731
04/08/2014 15:30:00,236,236.67,232.87,236.33,4156704
05/08/2014 15:30:00,237.33,238.13,232.37,237.33,3191510
06/08/2014 15:30:00,236.27,236.9,229.4,230.7,4911463
07/08/2014 15:30:00,230.9,233.77,228.97,230.83,3158829
08/08/2014 15:30:00,230.17,233,228.8,232.37,2817009
11/08/2014 15:30:00,233.67,234.57,230.7,231.8,3591674
12/08/2014 15:30:00,233.13,233.13,229,231.37,2791476
13/08/2014 15:30:00,233,238.67,231.67,238.2,6926531
14/08/2014 15:30:00,237.9,241.23,236.67,237.9,4415547
18/08/2014 15:30:00,236.4,236.67,231.03,233.77,4638198
19/08/2014 15:30:00,234,234.9,231.57,232.4,5169402
20/08/2014 15:30:00,234,234,229.27,229.97,4557477
21/08/2014 15:30:00,229.97,232,229.5,230.77,4002974
22/08/2014 15:30:00,230.83,231.9,227.7,229.1,4573144
25/08/2014 15:30:00,231.13,233.33,229.07,232.87,2703105
26/08/2014 15:30:00,233.3,235.87,233.03,234.97,3958776
27/08/2014 15:30:00,235.77,236.6,234.23,234.9,4761453
28/08/2014 15:30:00,234.67,238,234.57,236.87,8409155
01/09/2014 15:30:00,238.67,238.67,233.1,233.7,4712322
02/09/2014 15:30:00,233.67,237.47,232.67,236.47,4890327
03/09/2014 15:30:00,236.87,237.13,232.2,232.6,6550532
04/09/2014 15:30:00,233.07,235.23,232.73,233.6,5859623
05/09/2014 15:30:00,233.73,234.67,232.23,233.87,4873614
08/09/2014 15:30:00,235.33,236.67,233.5,235.97,4213391
09/09/2014 15:30:00,234,239.73,234,238.8,3862825
10/09/2014 15:30:00,238,238,233.83,234.03,6739816
11/09/2014 15:30:00,234.03,235.3,233,234.13,5874927
12/09/2014 15:30:00,234.13,238.63,234.1,237.1,5432415
15/09/2014 15:30:00,236.3,236.67,233.33,234.47,4231329
16/09/2014 15:30:00,234.4,236.87,233.33,235.43,5196740
17/09/2014 15:30:00,235.67,239,234.53,236.5,6222870
18/09/2014 15:30:00,236.73,239.33,235.47,239.13,4233348
19/09/2014 15:30:00,238.67,240.53,236.13,239.6,5550639
22/09/2014 15:30:00,239.33,248,238.27,247.17,8419434
23/09/2014 15:30:00,246.67,249.93,245.2,247.2,9116969
24/09/2014 15:30:00,247.07,252.67,246.93,251.47,6745747
25/09/2014 15:30:00,251.67,253.27,248.2,251.1,8744361
26/09/2014 15:30:00,249.7,250.97,245.73,247.8,6787820
29/09/2014 15:30:00,247.13,248.6,243,244.07,2008487
30/09/2014 15:30:00,242.93,248.27,242,246.8,6544791
01/10/2014 15:30:00,246.67,246.67,242.23,242.73,2626431
07/10/2014 15:30:00,241.8,244.27,238.73,241.83,6477940
08/10/2014 15:30:00,242,245.3,241.5,243.8,5559900
09/10/2014 15:30:00,244.03,245.53,242.57,243.67,3985673
10/10/2014 15:30:00,243.07,243.53,234.9,235.4,3444527
13/10/2014 15:30:00,235.27,235.27,231.47,233.7,3670298
14/10/2014 15:30:00,233.7,234.67,229,231.33,5203355
16/10/2014 15:30:00,230,235.67,228.97,234.97,8503082
17/10/2014 15:30:00,234.6,239.93,234.23,235.97,7516764
20/10/2014 15:30:00,236.67,238.57,233.87,234.67,5357888
21/10/2014 15:30:00,234.73,235.27,232,234.23,4317938
22/10/2014 15:30:00,234.97,235.33,232.33,232.67,5425608
23/10/2014 15:30:00,233.4,234.2,232.77,233.67,290744
27/10/2014 15:30:00,234.17,234.27,232,233.03,3739849
28/10/2014 15:30:00,234.17,234.53,232.57,233.43,3275137
29/10/2014 15:30:00,235.27,236.67,233.53,236.3,4595462
30/10/2014 15:30:00,235.4,238.5,234.33,236.6,9903102
31/10/2014 15:30:00,237.9,240,234.83,236.8,9849506
03/11/2014 15:30:00,237.93,238.43,235.47,236.97,4960915
05/11/2014 15:30:00,237.13,239.87,237,239.43,5061240
07/11/2014 15:30:00,238.9,240.33,235.33,237.1,6223477
10/11/2014 15:30:00,237.33,248.33,237.13,247.8,15722909
11/11/2014 15:30:00,246.87,248.13,241.7,242.73,4810325
12/11/2014 15:30:00,242.83,246.67,242.77,246.33,4430801
13/11/2014 15:30:00,247.23,247.23,244.23,245.57,3234646
14/11/2014 15:30:00,245.4,247.1,244.9,246.13,4986636
17/11/2014 15:30:00,246,247.63,243.07,246.8,3992053
18/11/2014 15:30:00,246.17,247.8,245,246.83,6357811
19/11/2014 15:30:00,246.83,251.5,244.4,245.23,8479276
20/11/2014 15:30:00,246,247.6,245.4,246.7,3375416
21/11/2014 15:30:00,246.77,251.13,246.37,250.77,4430991
24/11/2014 15:30:00,248,250.63,248,249.97,5716266
25/11/2014 15:30:00,249.47,252.53,232.43,236.93,16808768
26/11/2014 15:30:00,239,244.2,238.73,242.27,14294417
27/11/2014 15:30:00,241.43,242.3,236.83,240.4,10650366
28/11/2014 15:30:00,240.4,244,240,242.1,6975664
01/12/2014 15:30:00,241.43,244.63,241.43,243.07,5477924
02/12/2014 15:30:00,242.93,244.6,242.4,243.87,5728959
03/12/2014 15:30:00,244,244,238.07,242.17,5241220
04/12/2014 15:30:00,248.7,256,248.7,255.43,17783568
05/12/2014 15:30:00,255.33,261.33,255.1,260.9,10854436
08/12/2014 15:30:00,262.13,266.47,261.53,265.2,10054410
09/12/2014 15:30:00,265.67,266.67,261.2,262.9,9253845
10/12/2014 15:30:00,263.83,264.33,257.57,263.33,6194545
11/12/2014 15:30:00,263.33,265.97,260.33,264.4,7205820
12/12/2014 15:30:00,264,266.87,262,263.8,5804398
15/12/2014 15:30:00,263.33,266.47,260.97,261.7,5714519
16/12/2014 15:30:00,259.33,260,251.93,253.73,9033696
17/12/2014 15:30:00,251.7,256.47,244.4,247.87,10429075
18/12/2014 15:30:00,252.33,252.33,243.33,249.9,4172895
19/12/2014 15:30:00,250.63,250.63,245,245.87,6283709
22/12/2014 15:30:00,246.4,252.13,246,249.4,11194504
23/12/2014 15:30:00,249.3,251.67,248.53,249.77,3378211
24/12/2014 15:30:00,249.67,252.3,244.83,247.6,13749805
26/12/2014 15:30:00,248.6,248.6,244.27,245.3,1942578
29/12/2014 15:30:00,244.73,247.63,244.67,246.57,2204137
30/12/2014 15:30:00,246.83,247.63,244.87,245.53,2107626
31/12/2014 15:30:00,245.97,247.07,245,245.8,2455033
01/01/2015 15:30:00,245.07,245.93,244,244.77,1692652
02/01/2015 15:30:00,244.83,246.77,244.83,245.53,4399784
05/01/2015 15:30:00,245.8,247.87,245.03,246.5,5492658
06/01/2015 15:30:00,245.77,246.27,239.33,240.17,8728693
07/01/2015 15:30:00,238,242.67,235.33,235.7,7973720
08/01/2015 15:30:00,236.97,242.23,236.97,241.6,5632776
09/01/2015 15:30:00,242.07,243.9,235.4,237.93,7205675
12/01/2015 15:30:00,238.3,240.9,237.4,238.57,6579300
13/01/2015 15:30:00,238.93,241.13,238.2,240.07,7749002
14/01/2015 15:30:00,239.8,239.8,230.73,231.87,10816568
15/01/2015 15:30:00,235.4,239.93,233.93,238.6,10698478
16/01/2015 15:30:00,238.97,241.3,236.23,240.07,7209059
19/01/2015 15:30:00,240,241.17,237.33,239.2,4568823
20/01/2015 15:30:00,239.4,247.9,238.73,247.4,8009782
21/01/2015 15:30:00,248.63,248.63,232.8,235.13,21632143
22/01/2015 15:30:00,235.33,239.87,232.57,233.77,19751717
23/01/2015 15:30:00,235.63,237.3,232.53,232.97,11164999
27/01/2015 15:30:00,233.33,240.67,232.9,240.1,16837241
28/01/2015 15:30:00,240,242.3,238.37,241.53,8211866
29/01/2015 15:30:00,242,248,240,246.8,14062512
30/01/2015 15:30:00,246.67,248,242.43,245.7,9278105
02/02/2015 15:30:00,244.67,246.13,239.6,240.43,5662574
03/02/2015 15:30:00,240.97,244.67,240.97,244.03,4199272
04/02/2015 15:30:00,245,247,243.57,245.07,3871473
05/02/2015 15:30:00,243.93,248.07,242.47,245.93,6318791
06/02/2015 15:30:00,244.07,249.6,244.07,249,4883250
09/02/2015 15:30:00,247.43,249.23,244.47,245.27,4792005
10/02/2015 15:30:00,245.4,248,244.6,246.6,5341166
11/02/2015 15:30:00,247.37,248.6,245.23,247.43,3030315
12/02/2015 15:30:00,248,248,243.1,246.93,3529483
13/02/2015 15:30:00,247.47,252.83,246.7,252.03,6017353
16/02/2015 15:30:00,252.27,260.67,252,259.73,7737649
18/02/2015 15:30:00,256.67,268,256.67,262.17,9112881
19/02/2015 15:30:00,261.97,262.47,255.73,259.5,4653457
20/02/2015 15:30:00,258.33,265.27,256.23,264.03,5954272
23/02/2015 15:30:00,263.33,265.87,259.5,260.17,3901485
24/02/2015 15:30:00,261.33,265.33,259.1,263.8,5492521
25/02/2015 15:30:00,265.07,266.67,262.3,266.47,10501201
26/02/2015 15:30:00,265.27,267.6,261.3,263.77,7801698
27/02/2015 15:30:00,263.2,264.43,256.03,262.47,22944759
02/03/2015 15:30:00,238.67,238.67,228,228.83,33815118
03/03/2015 15:30:00,229,230.33,226,227.7,29996013
04/03/2015 15:30:00,230,233.87,228.6,229.5,21447975
05/03/2015 15:30:00,231.33,232.73,227.8,230.83,13666265
09/03/2015 15:30:00,229.13,229.93,224.83,225.57,10867944
10/03/2015 15:30:00,226.67,228.47,223.4,225.7,8691256
11/03/2015 15:30:00,226.9,227.13,225.03,225.47,8468469
12/03/2015 15:30:00,226.03,232.17,225.87,231.1,18215419
13/03/2015 15:30:00,232.2,233.33,224.47,226.27,10434348
16/03/2015 15:30:00,227.33,227.73,223.33,223.6,5730165
17/03/2015 15:30:00,226.33,227.1,224.17,226.67,7293674
18/03/2015 15:30:00,227.5,227.5,224,224.43,5838059
19/03/2015 15:30:00,225.67,227.23,221,222.23,6974900
20/03/2015 15:30:00,222.47,222.47,217.6,218.3,7048608
23/03/2015 15:30:00,217.57,219.87,216.67,218.27,7595698
24/03/2015 15:30:00,218.07,219.87,217.33,217.7,7143657
25/03/2015 15:30:00,219.1,219.1,217.33,217.83,4833171
26/03/2015 15:30:00,217.33,219.3,213.73,214.93,16128731
27/03/2015 15:30:00,216,216.83,210.07,211.67,14268835
30/03/2015 15:30:00,213.1,219.67,213.1,218.37,11011178
31/03/2015 15:30:00,219.2,219.2,216,217.23,8186377
01/04/2015 15:30:00,217.23,222,216.1,221.63,7226519
06/04/2015 15:30:00,219.57,227.77,219.4,227.33,12877285
07/04/2015 15:30:00,227.4,228.67,224.67,227.07,7033050
08/04/2015 15:30:00,228,231.3,227.67,230.83,8254426
09/04/2015 15:30:00,231.27,232.63,229.33,231.43,5111691
10/04/2015 15:30:00,231.33,231.73,228.17,231.1,3728914
13/04/2015 15:30:00,231.33,234.93,229.9,234.33,7261102
15/04/2015 15:30:00,236,239.07,234.27,236.63,11661496
16/04/2015 15:30:00,235.23,237.6,231.1,233.4,5243825
17/04/2015 15:30:00,233.67,235.5,231.8,234.57,5871559
20/04/2015 15:30:00,234.73,234.73,227.07,227.93,7517021
21/04/2015 15:30:00,227.9,232.47,227.33,227.97,7260219
22/04/2015 15:30:00,226.67,230,225.7,228.93,7179010
23/04/2015 15:30:00,228.93,231,225.53,228.07,5949753
24/04/2015 15:30:00,228,233.3,227.43,231.97,11545879
27/04/2015 15:30:00,232.6,234.53,229.47,229.9,6247926
28/04/2015 15:30:00,229.93,230,222.4,225.03,7124405
29/04/2015 15:30:00,223.37,224,218.2,218.77,6727361
30/04/2015 15:30:00,218.53,218.93,214.13,214.9,13358444
04/05/2015 15:30:00,215.6,220.6,213.4,220.13,4806248
05/05/2015 15:30:00,219.07,219.33,215.73,217.5,8972029
06/05/2015 15:30:00,217.33,218.57,210.8,212.23,13474574
07/05/2015 15:30:00,212.33,215.8,210.4,215.03,7067920
08/05/2015 15:30:00,217.03,219.53,215.1,218.67,8104600
11/05/2015 15:30:00,220,220.5,216.27,217.63,5863983
12/05/2015 15:30:00,218.33,218.67,215.4,216.17,9530851
13/05/2015 15:30:00,217.9,219.87,214,218.57,7085304
14/05/2015 15:30:00,218,218,214.93,216.47,5358865
15/05/2015 15:30:00,216.73,218.6,216.57,217.6,3632794
18/05/2015 15:30:00,218.2,222.6,217.5,222,4606380
19/05/2015 15:30:00,221.17,223.93,220.5,221.7,5713959
20/05/2015 15:30:00,221.67,222.8,220.33,221.3,3441367
21/05/2015 15:30:00,222,222.27,217.33,218.27,4787885
22/05/2015 15:30:00,219.33,222.17,216.97,219.43,8321097
25/05/2015 15:30:00,214.3,216.33,210.93,211.2,15619894
26/05/2015 15:30:00,211.67,211.67,208.5,209.33,7349088
27/05/2015 15:30:00,210,212.5,209.33,211.8,6089123
28/05/2015 15:30:00,212.07,214.97,211,214.3,13330144
29/05/2015 15:30:00,214.67,219.97,212.43,218.07,13200568
01/06/2015 15:30:00,217,222.5,217,221.37,6707044
02/06/2015 15:30:00,219.27,219.53,211.73,212.43,7232445
03/06/2015 15:30:00,209.2,209.23,200.4,202.93,13782613
04/06/2015 15:30:00,203.33,204.43,198.8,201.07,7336809
05/06/2015 15:30:00,200.97,205.27,196.67,202.87,11301561
08/06/2015 15:30:00,204.67,205.5,201.5,202.9,6861965
09/06/2015 15:30:00,201.27,202,199.8,200.4,6607234
10/06/2015 15:30:00,200.4,202.27,199.07,200.73,6330452
11/06/2015 15:30:00,201.33,201.33,196.8,198.03,7395690
12/06/2015 15:30:00,197.87,200.1,196.67,198.37,5554762
15/06/2015 15:30:00,198,201.83,196,199,5572344
16/06/2015 15:30:00,198.67,200.1,196.83,199.3,5283926
17/06/2015 15:30:00,199,202.07,198.17,200.73,6985540
18/06/2015 15:30:00,200.8,202.93,200.13,201.27,7251487
19/06/2015 15:30:00,201.87,203.63,201.6,203.33,5621552
22/06/2015 15:30:00,204.13,208.1,203.13,206.93,4620394
23/06/2015 15:30:00,206.93,210,205.07,209.7,4869887
24/06/2015 15:30:00,210.13,212.07,207.37,209.1,4730322
25/06/2015 15:30:00,207.07,210.3,206.5,208.23,6987843
26/06/2015 15:30:00,208.23,208.23,204.7,205.3,3535578
29/06/2015 15:30:00,203.47,207.3,202.5,206.63,6239223
30/06/2015 15:30:00,206.8,211.23,205.37,210.1,7472142
01/07/2015 15:30:00,210.17,210.93,208.33,209.07,5681727
02/07/2015 15:30:00,209.4,211.53,209,210.03,4212550
03/07/2015 15:30:00,209.53,211.27,208.23,210.4,3288163
06/07/2015 15:30:00,208.6,212.43,208,212.27,2836965
07/07/2015 15:30:00,212.43,212.87,210.73,211.57,4876062
08/07/2015 15:30:00,210.1,210.67,206.27,208.63,7454128
09/07/2015 15:30:00,208.53,209.93,206.57,207.07,4308670
10/07/2015 15:30:00,206,207.8,204.37,206.6,4810724
13/07/2015 15:30:00,208.67,210.93,205.97,209.73,4252075
14/07/2015 15:30:00,209.3,211,207.1,208.2,3508433
15/07/2015 15:30:00,207.57,210.13,207.57,209.33,3651266
16/07/2015 15:30:00,209.87,213.27,208.2,211.97,3747998
17/07/2015 15:30:00,212.37,215.93,211.77,214.87,3937439
20/07/2015 15:30:00,214.53,215.63,212.8,213.67,3175322
21/07/2015 15:30:00,213.67,214.97,208.33,208.93,4538382
22/07/2015 15:30:00,208.07,211.97,207.13,209.67,5174239
23/07/2015 15:30:00,210.07,211.63,208,210.07,3614786
24/07/2015 15:30:00,210,210.4,208.33,209.7,2695820
27/07/2015 15:30:00,207.67,208.9,206.53,207.77,3412265
28/07/2015 15:30:00,207.97,209.27,206.37,207.47,4362388
29/07/2015 15:30:00,207.33,208,200.4,202.67,6238636
30/07/2015 15:30:00,202.67,211.9,200,210.63,13316491
31/07/2015 15:30:00,211.97,218.27,210.2,217.33,10880274
03/08/2015 15:30:00,217.33,222.33,216.73,221.03,9568727
04/08/2015 15:30:00,220.97,221.03,216.37,219.93,6623519
05/08/2015 15:30:00,219.93,222.03,217.73,221.2,3806659
06/08/2015 15:30:00,220.37,220.67,216,217.5,5640131
07/08/2015 15:30:00,216,217.07,214.67,216.3,2981227
10/08/2015 15:30:00,216.33,218.17,212.9,213.97,3723233
11/08/2015 15:30:00,213.4,214.6,210.9,213.4,3543765
13/08/2015 15:30:00,211.6,213.13,202,210.9,4429818
14/08/2015 15:30:00,211.67,213.5,209.73,212.1,5065216
17/08/2015 15:30:00,212.87,213.2,210.33,211.27,2885946
18/08/2015 15:30:00,211,212.4,208.4,209.9,6053233
19/08/2015 15:30:00,209.33,212,206,211.27,4915931
20/08/2015 15:30:00,212.07,220.23,210.9,219.57,12005601
21/08/2015 15:30:00,219.3,220.87,215.17,220.5,11845505
24/08/2015 15:30:00,214.03,219.67,210.4,213.47,10990093
25/08/2015 15:30:00,214.7,217.43,208.33,213.27,14183478
26/08/2015 15:30:00,211.73,213.9,209.07,211.77,10770459
27/08/2015 15:30:00,215.67,218.37,210.9,217.13,13359223
28/08/2015 15:30:00,219.57,219.57,216.47,218,6483548
31/08/2015 15:30:00,216.5,219,214.4,216.77,6423122
01/09/2015 15:30:00,215,215.93,209.53,210.3,6313910
02/09/2015 15:30:00,212.6,215.37,210.1,213.4,8676453
03/09/2015 15:30:00,212.9,216.47,212.73,213.33,6725632
04/09/2015 15:30:00,213.33,214.33,209.83,211.4,10477731
07/09/2015 15:30:00,210.87,213,207.43,208.97,4741551
08/09/2015 15:30:00,208.73,210.4,206.87,208.6,6827044
09/09/2015 15:30:00,210.17,210.93,208.57,209.6,4082138
10/09/2015 15:30:00,207.33,210.53,206.9,208.9,5978850
11/09/2015 15:30:00,209.8,210.77,208.1,209.17,4474881
14/09/2015 15:30:00,209.17,210.13,207.73,209.1,4982944
15/09/2015 15:30:00,208.67,211.93,208.33,211.37,3449903
16/09/2015 15:30:00,212.43,215.23,211.47,214.77,3726390
18/09/2015 15:30:00,216.67,218.67,209.83,212,8552170
21/09/2015 15:30:00,210.93,211.53,208.93,209.5,4532332
22/09/2015 15:30:00,210.6,212.17,206.67,208.1,9959005
23/09/2015 15:30:00,204.67,212.7,204.67,210.73,7770002
24/09/2015 15:30:00,209.87,215.57,209.67,215.03,9414169
28/09/2015 15:30:00,215.43,216.67,212.27,212.83,4238898
29/09/2015 15:30:00,212.63,216.67,211.33,213.6,5532382
30/09/2015 15:30:00,214.67,219.9,213.33,219.2,8975548
01/10/2015 15:30:00,218.03,222.57,218.03,219.17,4137831
05/10/2015 15:30:00,220,221,217.87,219.67,6214114
06/10/2015 15:30:00,221.33,229.1,219.2,228.57,7147005
07/10/2015 15:30:00,229.3,233.33,228.2,231.5,7138337
08/10/2015 15:30:00,231.17,231.17,223.6,226.07,6245542
09/10/2015 15:30:00,227.27,229.87,226.8,228.97,3689809
12/10/2015 15:30:00,228.7,232.27,225.9,227.17,4045612
13/10/2015 15:30:00,226.67,230.6,226.43,229.37,4670156
