Date,Open,High,Low,Close,Volume
17/04/2014 15:30:00,468.06,476.38,467.47,475.05,1793418
21/04/2014 15:30:00,480.42,480.42,473.56,475.29,2701214
22/04/2014 15:30:00,475.49,489.73,473.56,479.33,4418930
23/04/2014 15:30:00,479.95,486.39,477.6,479.03,3494693
25/04/2014 15:30:00,479.46,479.95,468.56,469.67,3029220
28/04/2014 15:30:00,470.44,473.51,466.26,468.06,3796899
29/04/2014 15:30:00,468.58,471.41,464.6,465.74,1919298
30/04/2014 15:30:00,467.52,475.49,460.19,463.51,3289582
02/05/2014 15:30:00,465.59,469.25,458.65,459.69,2073376
05/05/2014 15:30:00,458.16,474.75,458.16,468.98,3474292
06/05/2014 15:30:00,469.5,478.96,469.33,477.15,2832651
07/05/2014 15:30:00,475.54,481.14,474.03,475.91,2416483
08/05/2014 15:30:00,477.03,480.5,470.91,475.64,2731382
09/05/2014 15:30:00,473.41,494.81,473.41,494.12,4217843
12/05/2014 15:30:00,492.78,519.57,492.38,509.52,7051280
13/05/2014 15:30:00,515.12,529.38,512.39,526.71,6140492
14/05/2014 15:30:00,527,528.99,515.66,517.84,4428958
15/05/2014 15:30:00,517.84,525.02,514.75,521.75,4769324
16/05/2014 15:30:00,539.93,567.25,526.06,534.56,12031151
19/05/2014 15:30:00,540.38,557.09,538.35,554.77,5439813
20/05/2014 15:30:00,558.65,559.2,532.8,534.85,5145199
21/05/2014 15:30:00,534.85,546.3,531.83,534.14,5026907
22/05/2014 15:30:00,537.9,551.47,537.26,545.23,4284833
23/05/2014 15:30:00,550.56,560.69,545.83,558.43,3786896
26/05/2014 15:30:00,560.93,564.65,532.45,545.68,3674151
27/05/2014 15:30:00,546.32,548.8,532.5,538.87,2576905
28/05/2014 15:30:00,539.68,548.1,537.28,539.34,2594834
29/05/2014 15:30:00,541.12,541.57,529.16,531.73,6322422
30/05/2014 15:30:00,537.41,539.73,525.02,527.35,3953091
02/06/2014 15:30:00,532.33,539.02,527.65,536.02,2012972
03/06/2014 15:30:00,536.56,545.83,533.62,542.56,2485694
04/06/2014 15:30:00,541.19,545.73,533.07,533.69,2017568
05/06/2014 15:30:00,534.19,542.31,527.13,539.83,4565820
06/06/2014 15:30:00,548.5,561.18,546.87,555.93,6701908
09/06/2014 15:30:00,559.69,561.03,550.83,556.05,3085371
10/06/2014 15:30:00,559.92,559.92,545.06,553.9,3602608
11/06/2014 15:30:00,554.74,554.74,541.12,545.88,3466329
12/06/2014 15:30:00,544.12,551.52,536.96,541.94,2689818
13/06/2014 15:30:00,544.98,548.3,531.31,535.87,3348036
16/06/2014 15:30:00,536.91,536.91,523.61,527.72,3285055
17/06/2014 15:30:00,524.08,541.52,524.08,539.91,3617320
18/06/2014 15:30:00,538.89,545.65,525.35,528.37,4391701
19/06/2014 15:30:00,531.96,532.43,510.96,516.16,5286280
20/06/2014 15:30:00,518.04,519.77,512.27,513.38,2938456
23/06/2014 15:30:00,513.63,517.54,507.19,514.1,3375785
24/06/2014 15:30:00,517.59,526.41,517.59,524.95,2717888
25/06/2014 15:30:00,523.86,524.7,519.15,520.57,2414935
26/06/2014 15:30:00,507.69,508.63,498.62,501.2,5595871
27/06/2014 15:30:00,500.26,506.94,498.87,501.3,2108794
30/06/2014 15:30:00,501.52,505.21,495.3,502.93,4721740
01/07/2014 15:30:00,503.82,505.48,498.75,499.27,2206576
02/07/2014 15:30:00,503.73,508.85,501.25,504.34,2810085
03/07/2014 15:30:00,505.21,507.69,497.04,498.52,2645940
04/07/2014 15:30:00,497.78,513.53,496.94,511.13,2961779
07/07/2014 15:30:00,511.65,513.63,505.71,508.78,3204529
08/07/2014 15:30:00,508.18,512.39,490.35,492.85,3996724
09/07/2014 15:30:00,496.3,500.21,491.59,495.78,3406611
10/07/2014 15:30:00,495.43,505.95,485.92,493.92,4251670
11/07/2014 15:30:00,492.93,496.3,477.3,478.71,4065087
14/07/2014 15:30:00,479.75,482.87,474.75,476.36,3146395
15/07/2014 15:30:00,477.18,485.4,477,481.54,3507637
16/07/2014 15:30:00,482.43,491.84,482.43,490.2,3190489
17/07/2014 15:30:00,489.36,494.41,485.55,486.64,2154828
18/07/2014 15:30:00,485.4,487.16,480.1,483.79,2133298
21/07/2014 15:30:00,495.3,499.27,492.85,494.14,3883004
22/07/2014 15:30:00,497.29,512.1,495.85,510.63,6512321
23/07/2014 15:30:00,512.67,515.02,505.73,511.77,3136481
24/07/2014 15:30:00,510.16,516.7,507.19,515.64,2211291
25/07/2014 15:30:00,516.06,516.75,498.8,506.13,3093322
28/07/2014 15:30:00,505.71,506.97,496.1,498.08,2142490
30/07/2014 15:30:00,497.29,500.75,491.84,498.35,4255466
31/07/2014 15:30:00,499.24,505.16,496.3,498.5,4051138
01/08/2014 15:30:00,492.83,494.81,482.92,483.57,3617603
04/08/2014 15:30:00,485.89,490.2,483.44,487.88,3353808
05/08/2014 15:30:00,487.92,489.29,480.94,487.31,2796475
06/08/2014 15:30:00,487.83,494.61,485.15,489.44,3739249
07/08/2014 15:30:00,489.86,493.67,487.06,490.01,2478789
08/08/2014 15:30:00,485.18,487.13,481.98,485.65,2084325
11/08/2014 15:30:00,487.95,488.99,484.11,485.65,1530775
12/08/2014 15:30:00,488.37,488.84,483.59,487.58,2184401
13/08/2014 15:30:00,487.03,493.62,485.4,490.43,3226166
14/08/2014 15:30:00,492.83,497.78,491.22,496.77,2757188
18/08/2014 15:30:00,495.85,502.96,494.07,501.77,1747178
19/08/2014 15:30:00,502.73,506.7,498.33,499.91,3328022
20/08/2014 15:30:00,500.75,504.44,493,494.49,2976628
21/08/2014 15:30:00,495.3,497.29,490.4,492.88,3760015
22/08/2014 15:30:00,495.35,498.77,492.98,494.46,1959327
25/08/2014 15:30:00,495.3,499.51,492.06,493.22,1704141
26/08/2014 15:30:00,493.32,493.79,486.88,492.01,2182560
27/08/2014 15:30:00,493.92,496.2,488.79,492.18,1918182
28/08/2014 15:30:00,492.63,497.29,492.63,494.66,3637682
01/09/2014 15:30:00,497.46,505.71,493.13,502.29,3702468
02/09/2014 15:30:00,504.47,510.93,500.56,507.09,3784599
03/09/2014 15:30:00,507.76,513.11,505.76,510.78,5011067
04/09/2014 15:30:00,509.67,512.1,504.27,508.13,2136513
05/09/2014 15:30:00,509.02,511.87,505.51,508.01,2075273
08/09/2014 15:30:00,512.1,514.8,509.17,513.98,3174286
09/09/2014 15:30:00,511.2,515.76,509.27,511.65,2095351
10/09/2014 15:30:00,509.25,509.72,501.55,503.16,2162176
11/09/2014 15:30:00,505.36,510.16,499.27,504.91,2427349
12/09/2014 15:30:00,504.47,507.19,500.98,503.03,2000076
15/09/2014 15:30:00,499.81,501.25,495.8,496.67,1997452
16/09/2014 15:30:00,496,497.36,483.67,485.1,3027126
17/09/2014 15:30:00,487.83,490.62,484.88,489.68,2488647
18/09/2014 15:30:00,487.88,500.26,487.23,497.73,2077617
19/09/2014 15:30:00,498.28,503.13,490.85,493.05,3924732
22/09/2014 15:30:00,491.84,493.32,489.21,491.12,1805858
23/09/2014 15:30:00,491.19,493.05,477,478.39,4044643
24/09/2014 15:30:00,479.7,482.48,473.21,477.99,3518809
25/09/2014 15:30:00,478.51,479.36,456.99,460.56,7564288
26/09/2014 15:30:00,460.14,466.4,454.34,462.24,3635611
29/09/2014 15:30:00,464.08,466.92,460.44,462.19,2852977
30/09/2014 15:30:00,459.64,469.77,458.18,468.41,4032700
01/10/2014 15:30:00,467.37,468.36,458.65,459.25,1978672
07/10/2014 15:30:00,459.27,463.06,457.39,458.73,2835389
08/10/2014 15:30:00,456.25,466.33,456.25,463.95,2246466
09/10/2014 15:30:00,464.7,474.13,464.7,472.84,2552056
10/10/2014 15:30:00,469.05,479.95,463.65,475.81,3535189
13/10/2014 15:30:00,476.38,477.85,469.57,474.45,3173161
14/10/2014 15:30:00,484.9,484.9,474.8,476.11,4360890
16/10/2014 15:30:00,471.36,473.96,459.64,461.13,4347008
17/10/2014 15:30:00,463.61,465.91,458.26,464.55,3500356
20/10/2014 15:30:00,464.84,465.88,451.5,463.13,4843061
21/10/2014 15:30:00,462.74,464.1,459.2,460.31,4028045
22/10/2014 15:30:00,463.16,470.94,462.19,468.39,3059361
23/10/2014 15:30:00,470.29,472.77,470.04,471.93,429213
27/10/2014 15:30:00,477.45,477.45,464,466.26,2302432
28/10/2014 15:30:00,466.13,466.58,458.7,462.64,5034195
29/10/2014 15:30:00,463.9,472.22,462.69,471.33,4004057
30/10/2014 15:30:00,469.55,486.17,469.1,485.03,7484984
31/10/2014 15:30:00,486.32,497.14,486.32,495.58,3219842
03/11/2014 15:30:00,497.29,499.76,490.43,496.47,2828980
05/11/2014 15:30:00,496.3,499.51,489.56,491,3595614
07/11/2014 15:30:00,490.57,493,484.43,485.65,2659263
10/11/2014 15:30:00,486.79,490.25,479.08,480.12,2396133
11/11/2014 15:30:00,481.63,489.26,478.59,484.26,2308713
12/11/2014 15:30:00,486.36,486.88,479.8,482.45,2122642
13/11/2014 15:30:00,482.43,485.3,477.18,480.07,1609576
14/11/2014 15:30:00,479.95,484.28,477.99,480.02,1925588
17/11/2014 15:30:00,478.46,489.14,478.46,487.97,2337114
18/11/2014 15:30:00,488.1,494.17,487.97,489.68,3065433
19/11/2014 15:30:00,489.68,491.34,483.67,484.48,1851368
20/11/2014 15:30:00,484.41,487.23,480.59,485.77,2592595
21/11/2014 15:30:00,485.5,495.8,485.5,494.17,2683538
24/11/2014 15:30:00,495.4,497.36,486.24,488.05,2840424
25/11/2014 15:30:00,487.92,492.78,482.08,491.84,3338732
26/11/2014 15:30:00,491.32,491.84,486.69,488.89,3007076
27/11/2014 15:30:00,490.35,491.84,486.91,489.68,2806993
28/11/2014 15:30:00,490.2,503.9,486.98,491.14,4773085
01/12/2014 15:30:00,489.86,491.32,474.77,476.29,3973275
02/12/2014 15:30:00,476.48,481.06,474.5,476.81,2160807
03/12/2014 15:30:00,474.77,482.43,474.77,479.63,2237796
04/12/2014 15:30:00,479.5,482.9,473.36,474.77,2463051
05/12/2014 15:30:00,475.99,478.96,473.07,474.18,2296865
08/12/2014 15:30:00,475.49,476.9,466.7,467.86,2340414
09/12/2014 15:30:00,466.08,470.89,461.13,465.51,2422696
10/12/2014 15:30:00,461.35,466.06,460.63,461.9,3027071
11/12/2014 15:30:00,460.14,460.14,447.43,448.82,5170702
12/12/2014 15:30:00,449.24,451.22,435.55,437.03,4085890
15/12/2014 15:30:00,434.85,436.76,431.91,435.27,2891112
16/12/2014 15:30:00,434.28,437.48,425.81,428.24,4774252
17/12/2014 15:30:00,428.56,433.34,428.17,430.67,4749947
18/12/2014 15:30:00,436.64,438.25,428.27,435.92,3422050
19/12/2014 15:30:00,438.39,449.93,437.11,446.05,4588473
22/12/2014 15:30:00,446.76,449.14,441.32,448.2,1898416
23/12/2014 15:30:00,446.94,447.83,441.71,442.68,2419143
24/12/2014 15:30:00,442.68,444.36,435.87,437.92,5138493
26/12/2014 15:30:00,439.14,442.13,435.92,440.25,1117804
29/12/2014 15:30:00,440.08,445.3,439.31,444.29,1584461
30/12/2014 15:30:00,444.34,444.98,434.43,435.94,2657831
31/12/2014 15:30:00,435.87,442.75,435.4,441.39,1934955
01/01/2015 15:30:00,438.99,441.81,437.68,439.78,677439
02/01/2015 15:30:00,439.88,443.82,438,438.62,1675827
05/01/2015 15:30:00,438.34,441.27,432.95,433.81,2309591
06/01/2015 15:30:00,430.92,432.4,412.09,414.12,4258043
07/01/2015 15:30:00,414.62,425.37,414.57,423.14,4736315
08/01/2015 15:30:00,426.01,427.4,416.13,417.07,4542457
09/01/2015 15:30:00,420.22,426.95,418.53,426.11,3061366
12/01/2015 15:30:00,426.21,426.46,416.85,421.16,2308716
13/01/2015 15:30:00,422.5,423.46,416.3,417.62,2274108
14/01/2015 15:30:00,417.54,419.52,411.7,413.55,2601286
15/01/2015 15:30:00,416.06,431.46,416.06,428.07,3869247
16/01/2015 15:30:00,425.96,433.39,422.02,430.77,4374388
19/01/2015 15:30:00,431.01,438.84,425.34,435.69,3049291
20/01/2015 15:30:00,436.61,448.52,435.3,447.29,3054173
21/01/2015 15:30:00,448.25,451.42,441.84,449.12,3905183
22/01/2015 15:30:00,448.33,449.34,435.62,437.73,5422365
23/01/2015 15:30:00,440.82,444.68,434.38,439.29,4132897
27/01/2015 15:30:00,442.26,444.14,436.12,440.35,4100754
28/01/2015 15:30:00,438.89,450.63,438.89,449.17,4411227
29/01/2015 15:30:00,449.29,462.86,449.19,460.34,8255888
30/01/2015 15:30:00,460.63,461.25,450.23,453.33,4970953
02/02/2015 15:30:00,453.72,455.63,448.6,449.76,4412275
03/02/2015 15:30:00,452.31,466.01,452.31,464.4,3907020
04/02/2015 15:30:00,465.14,467.47,458.6,460.04,3216827
05/02/2015 15:30:00,463.61,465.54,454.49,457.51,2826578
06/02/2015 15:30:00,457.71,460.63,447.26,450.68,2067728
09/02/2015 15:30:00,446.37,454.69,441.81,444.14,2020605
10/02/2015 15:30:00,444.78,448,426.61,436.86,3120391
11/02/2015 15:30:00,438.84,448.13,437.35,446.12,2235774
12/02/2015 15:30:00,449.74,452.68,439.46,450.31,1990874
13/02/2015 15:30:00,452.71,456.08,450.26,454.44,1690071
16/02/2015 15:30:00,455.04,457.76,445.77,447.16,2803961
18/02/2015 15:30:00,445.77,449.74,443,446.59,2248124
19/02/2015 15:30:00,449.22,449.54,439.61,446.79,2183115
20/02/2015 15:30:00,443.42,443.79,431.56,432.45,4278437
23/02/2015 15:30:00,430.89,434.26,419.57,421.73,3224043
24/02/2015 15:30:00,423.11,424.38,414.57,416.77,4559370
25/02/2015 15:30:00,420.41,424.23,416.58,417.62,3491406
26/02/2015 15:30:00,419.08,421.01,414.37,417.05,4905338
27/02/2015 15:30:00,419.8,426.46,418.33,423.76,4265220
02/03/2015 15:30:00,430.42,433.64,423.76,428.07,3332631
03/03/2015 15:30:00,430.42,448.97,429.63,446.17,4717254
04/03/2015 15:30:00,448.75,450.55,435.89,439.76,3308981
05/03/2015 15:30:00,442.06,445.16,434.95,438.32,2449658
09/03/2015 15:30:00,438.39,441.69,428.02,430.74,3215112
10/03/2015 15:30:00,430.4,433.79,423.68,425.54,3482250
11/03/2015 15:30:00,426.43,430.72,422.2,423.96,2659765
12/03/2015 15:30:00,424.97,429.63,423.78,427.84,2693254
13/03/2015 15:30:00,430.42,430.72,419.52,421.06,2956988
16/03/2015 15:30:00,421.75,422.97,416.2,417.1,3163589
17/03/2015 15:30:00,421.28,425.91,416.55,424.4,4359100
18/03/2015 15:30:00,424.48,432.03,423.34,430.25,2118940
19/03/2015 15:30:00,433.66,434.23,423.04,424.06,3185218
20/03/2015 15:30:00,424.92,426.53,420.32,423.04,2378572
23/03/2015 15:30:00,424.23,427.94,415.11,417.02,3029112
24/03/2015 15:30:00,417.1,423.14,417.1,419.99,2111750
25/03/2015 15:30:00,420.51,420.76,416.55,418.48,2346393
26/03/2015 15:30:00,416.6,420.64,408.18,410.76,4713693
27/03/2015 15:30:00,413.03,413.58,396.96,402.04,5332142
30/03/2015 15:30:00,404.47,405.01,394.49,401.57,3961481
31/03/2015 15:30:00,405.16,412.54,405.16,409.12,4625471
01/04/2015 15:30:00,408.58,415.56,402.73,414.1,3334693
06/04/2015 15:30:00,414.07,415.07,406.84,408.45,2819367
07/04/2015 15:30:00,409.15,414.12,409.15,412.51,4863211
08/04/2015 15:30:00,412.84,430.67,412.54,428.88,5673710
09/04/2015 15:30:00,428.69,445.28,425.37,443.35,6234931
10/04/2015 15:30:00,443.27,450.13,440.38,447.93,5788462
13/04/2015 15:30:00,449.14,458.03,445.16,456.92,4612201
15/04/2015 15:30:00,456.18,465.39,449.34,457.49,5081693
16/04/2015 15:30:00,457.91,464.6,455.19,459.82,4612192
17/04/2015 15:30:00,463.13,467.72,456.97,459.07,5476551
20/04/2015 15:30:00,464.25,464.32,435.13,438.67,8601165
21/04/2015 15:30:00,440.9,443.55,432.13,434.11,4047524
22/04/2015 15:30:00,436.81,439.21,429.43,435.74,3374188
23/04/2015 15:30:00,437.78,440.52,430.44,434.41,3048801
24/04/2015 15:30:00,434.38,438.07,430.25,435.32,2905259
27/04/2015 15:30:00,435.89,439.58,431.63,433.54,2524227
28/04/2015 15:30:00,433.24,436.86,425.24,428.54,3357286
29/04/2015 15:30:00,426.95,431.19,419.72,421.01,3746012
30/04/2015 15:30:00,421.01,428.88,419.99,427.13,7955186
04/05/2015 15:30:00,429.03,442.75,426.21,441.29,3446692
05/05/2015 15:30:00,442.65,446.67,438.39,441.89,4079468
06/05/2015 15:30:00,440.82,444.16,431.91,435.99,5128997
07/05/2015 15:30:00,433.39,435.1,425.96,431.29,3825462
08/05/2015 15:30:00,431.41,442.68,426.51,440.67,3909788
11/05/2015 15:30:00,442.23,445.5,437.55,443.77,3249083
12/05/2015 15:30:00,443.25,443.25,428.51,430.27,3805956
13/05/2015 15:30:00,432.57,440.15,424.58,438.39,3817667
14/05/2015 15:30:00,438.84,438.94,431.06,434.98,2818365
15/05/2015 15:30:00,436.81,439.31,430.96,432.87,1904490
18/05/2015 15:30:00,433.34,442.8,432,441.59,2250982
19/05/2015 15:30:00,441.44,448.13,439.14,443.57,3317436
20/05/2015 15:30:00,445.97,451.22,444.64,450.16,1990706
21/05/2015 15:30:00,451.35,453.4,442.85,444.16,2459446
22/05/2015 15:30:00,444.29,448.55,444.29,447.68,1908452
25/05/2015 15:30:00,445.77,449.74,441.99,443.05,1512612
26/05/2015 15:30:00,443.3,443.79,437.21,438.15,2173883
27/05/2015 15:30:00,438.84,441.27,435.97,438.49,1846549
28/05/2015 15:30:00,438.77,442.93,431.91,433.79,6066339
29/05/2015 15:30:00,435.82,439.06,432.45,434.38,6692348
01/06/2015 15:30:00,435.87,448.2,434.88,446.89,4479082
02/06/2015 15:30:00,448.62,455.09,441.54,445.11,4612571
03/06/2015 15:30:00,445.28,450.95,440.08,443.97,3553618
04/06/2015 15:30:00,447.85,453.8,442.08,452.06,3641649
05/06/2015 15:30:00,450.68,454.17,447.98,449.61,2986745
08/06/2015 15:30:00,449.14,450.73,437.4,438.57,2479431
09/06/2015 15:30:00,437.63,441.14,434.56,437.7,2092303
10/06/2015 15:30:00,438.84,450.68,438.34,448.65,3088017
11/06/2015 15:30:00,448.75,450.48,432.72,434.46,3354787
12/06/2015 15:30:00,435.37,442.16,435,440.75,4924556
15/06/2015 15:30:00,443.25,448.25,440.82,446.64,2939253
16/06/2015 15:30:00,445.28,448.25,442.41,447.73,3184005
17/06/2015 15:30:00,448.28,466.75,442.8,461.23,5996339
18/06/2015 15:30:00,461.9,486.39,461.87,484.88,11284420
19/06/2015 15:30:00,486.64,498.47,486.64,493.65,10448751
22/06/2015 15:30:00,493.79,499.61,488.62,491.19,4433185
23/06/2015 15:30:00,491.66,496.64,490.85,492.83,3659045
24/06/2015 15:30:00,492.83,498.5,488.69,490.8,4252334
25/06/2015 15:30:00,488.87,499.76,487.88,497.56,6211775
26/06/2015 15:30:00,495.26,502.29,493.03,495.65,4792657
29/06/2015 15:30:00,489.31,492.26,481.44,490.77,4610282
30/06/2015 15:30:00,490.3,496.72,489.36,495.35,5299670
01/07/2015 15:30:00,495.8,500.48,495.8,498.1,3388578
02/07/2015 15:30:00,499.76,505.09,498.82,500.68,3641605
03/07/2015 15:30:00,500.13,502.14,496.82,498.87,3161556
06/07/2015 15:30:00,493.37,504.67,492.93,503.01,2797340
07/07/2015 15:30:00,500.75,503.53,495.3,496.91,2581847
08/07/2015 15:30:00,493.25,499.61,491.17,493.62,3472328
09/07/2015 15:30:00,493.32,495.8,486.96,489.06,3713532
10/07/2015 15:30:00,490.9,497.29,490.48,496.2,3682606
13/07/2015 15:30:00,496.2,501.5,492.9,498.77,2253887
14/07/2015 15:30:00,499.71,501,492.93,494.22,2272786
15/07/2015 15:30:00,495.18,502.44,495.08,500.83,3093396
16/07/2015 15:30:00,501.25,509.07,500.83,507.04,3395442
17/07/2015 15:30:00,507.81,510.73,504.22,506.05,2330438
20/07/2015 15:30:00,509.07,510.14,504.17,507.56,1451127
21/07/2015 15:30:00,509.17,509.4,496.67,499.17,1811142
22/07/2015 15:30:00,497.78,522.03,497.58,520.27,3956647
23/07/2015 15:30:00,521.8,528.91,515.71,517.74,4261457
24/07/2015 15:30:00,519.08,519.9,505.76,507.71,2994363
27/07/2015 15:30:00,507.64,510.11,496.17,497.95,4598763
28/07/2015 15:30:00,499.42,503.58,495.35,500.38,3059101
29/07/2015 15:30:00,500.01,501.6,491.39,493.32,3380933
30/07/2015 15:30:00,495.35,499.27,491.49,495.38,2674704
31/07/2015 15:30:00,495.3,499.22,490.35,496.22,3802312
03/08/2015 15:30:00,495.8,502.16,495.01,496.52,2260182
04/08/2015 15:30:00,496.99,498.1,485.4,489.36,2744569
05/08/2015 15:30:00,489.49,495.7,487.43,489.24,3279028
06/08/2015 15:30:00,490.85,491.34,484.16,484.88,1990511
07/08/2015 15:30:00,484.9,492.33,483.99,487.55,1967847
10/08/2015 15:30:00,487.63,489.76,477.72,479.9,2123285
11/08/2015 15:30:00,480.94,482.25,474.5,478.46,2002952
12/08/2015 15:30:00,477.28,0,0,478.46,0
13/08/2015 15:30:00,469.05,472.5,460.34,462.29,2135047
14/08/2015 15:30:00,465.71,481.44,462.76,478.94,2912005
17/08/2015 15:30:00,478.46,478.46,468.58,470.89,2481826
18/08/2015 15:30:00,473.51,473.51,466.68,467.62,1515583
19/08/2015 15:30:00,467.57,475.99,465.31,472.82,2029201
20/08/2015 15:30:00,475.47,475.47,452.58,453.85,4344929
21/08/2015 15:30:00,450.73,451.67,444.29,449.71,4583212
24/08/2015 15:30:00,435.87,435.87,405.16,410.88,8145723
25/08/2015 15:30:00,416.48,426.28,407.73,420.09,11315843
26/08/2015 15:30:00,419.92,433.29,416.06,422.69,4332912
27/08/2015 15:30:00,429.33,436.49,424.5,430.49,6171185
28/08/2015 15:30:00,433.39,437.35,428.98,432.1,2461890
31/08/2015 15:30:00,432.33,432.33,422.89,423.93,4733716
01/09/2015 15:30:00,422.94,422.94,413.63,415.98,4947842
02/09/2015 15:30:00,421.01,424.53,417.34,420.79,4492201
03/09/2015 15:30:00,423.02,426.33,418.24,422.92,2665275
04/09/2015 15:30:00,420.86,420.86,408.68,414.03,3703036
07/09/2015 15:30:00,415.19,418.04,409.96,412.69,2339465
08/09/2015 15:30:00,414.07,422.47,408.68,420.32,2948830
09/09/2015 15:30:00,426.46,435.22,421.26,432.92,3963791
10/09/2015 15:30:00,426.46,431.16,423.73,429.43,2531423
11/09/2015 15:30:00,431.91,433.94,424.08,426.43,2430944
14/09/2015 15:30:00,426.83,428.79,421.95,427.87,1820453
15/09/2015 15:30:00,426.95,430.92,423.78,429.43,2630944
16/09/2015 15:30:00,431.96,434.56,428.54,432.18,3068686
18/09/2015 15:30:00,435.1,445.53,434.46,443.5,7831592
21/09/2015 15:30:00,435.87,439.93,433.91,434.93,2910364
22/09/2015 15:30:00,435.87,438.3,418.28,419.97,3599162
23/09/2015 15:30:00,417.54,424.38,416.06,421.18,3479324
24/09/2015 15:30:00,420.02,420.02,413.46,414.74,6646509
